yearID,home_win,home_team,h_PTS,h_TRB,h_AST,h_STL,h_BLK,h_TOV,h_3P,away_team,a_PTS,a_TRB,a_AST,a_STL,a_BLK,a_TOV,a_3P
2006,1,New Jersey Nets,93.8,41.0,23.0,6.8,3.4,13.6,5.8,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3
2006,0,New Orleans/Oklahoma City Hornets,92.8,40.2,18.5,7.5,3.8,13.4,3.7,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6
2006,0,Portland Trail Blazers,88.8,37.7,18.2,6.5,5.3,14.7,4.4,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6
2006,0,Dallas Mavericks,99.1,42.2,18.0,7.2,6.0,13.6,5.1,Milwaukee Bucks,97.8,41.2,21.6,7.3,3.3,14.6,6.2
2006,1,Los Angeles Clippers,97.2,43.1,20.8,6.5,6.1,14.5,3.5,Minnesota Timberwolves,91.7,39.4,20.9,6.8,5.7,14.5,3.8
2006,0,Orlando Magic,94.9,40.2,18.2,6.5,4.4,15.1,3.6,Chicago Bulls,97.8,42.8,22.0,6.2,4.2,14.9,6.8
2006,0,Atlanta Hawks,97.2,40.3,19.8,7.2,4.8,15.7,5.2,Houston Rockets,90.1,41.6,19.3,7.2,3.9,14.5,5.7
2006,0,Los Angeles Lakers,99.4,42.2,21.1,7.7,4.3,13.9,6.7,San Antonio Spurs,95.6,41.5,20.9,6.6,5.7,13.7,6.4
2006,1,Indiana Pacers,93.9,42.2,19.9,7.3,5.0,15.3,6.5,Utah Jazz,92.4,42.1,21.6,6.4,6.0,15.7,3.8
2006,0,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2,Sacramento Kings,98.9,40.5,22.3,7.4,3.6,14.6,6.0
2006,1,Miami Heat,99.9,43.1,20.6,6.4,5.4,14.5,6.1,Atlanta Hawks,97.2,40.3,19.8,7.2,4.8,15.7,5.2
2006,0,Los Angeles Clippers,97.2,43.1,20.8,6.5,6.1,14.5,3.5,Cleveland Cavaliers,97.6,42.3,19.0,6.9,4.8,13.9,6.1
2006,1,Memphis Grizzlies,92.2,39.2,19.3,7.3,5.4,13.8,7.2,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4
2006,0,Portland Trail Blazers,88.8,37.7,18.2,6.5,5.3,14.7,4.4,Washington Wizards,101.7,41.2,18.6,8.0,4.1,13.9,6.1
2006,0,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6,Boston Celtics,98.0,39.6,20.9,7.0,5.1,16.6,5.7
2006,1,Detroit Pistons,96.8,40.5,24.0,7.1,6.0,11.4,6.8,New Jersey Nets,93.8,41.0,23.0,6.8,3.4,13.6,5.8
2006,0,Chicago Bulls,97.8,42.8,22.0,6.2,4.2,14.9,6.8,New York Knicks,95.6,41.4,17.9,6.8,3.3,17.7,3.9
2006,1,New Orleans/Oklahoma City Hornets,92.8,40.2,18.5,7.5,3.8,13.4,3.7,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3
2006,0,Indiana Pacers,93.9,42.2,19.9,7.3,5.0,15.3,6.5,Phoenix Suns,108.4,41.8,26.6,6.7,5.0,13.3,10.2
2006,0,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2,Seattle SuperSonics,102.6,39.6,20.7,7.6,3.7,14.7,7.4
2006,0,Sacramento Kings,98.9,40.5,22.3,7.4,3.6,14.6,6.0,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6
2007,1,Chicago Bulls,98.8,43.7,22.3,7.8,5.4,16.0,5.9,Miami Heat,94.6,40.8,20.5,6.9,5.4,14.6,6.4
2007,0,Phoenix Suns,110.2,40.5,25.9,6.7,4.8,14.5,9.6,Los Angeles Lakers,103.3,41.2,22.6,7.3,5.1,15.5,7.4
2008,0,Portland Trail Blazers,95.4,40.7,21.1,5.5,4.4,12.9,6.6,San Antonio Spurs,95.4,41.3,21.0,6.4,4.1,12.6,7.2
2008,1,Utah Jazz,106.2,40.9,26.4,8.7,4.3,14.6,5.0,Golden State Warriors,111.0,43.2,22.4,9.1,4.6,13.2,9.3
2008,1,Houston Rockets,96.7,44.6,21.4,7.3,5.1,13.7,7.1,Los Angeles Lakers,108.6,44.1,24.4,8.0,5.3,14.1,8.1
2008,0,Washington Wizards,98.8,41.6,19.6,7.7,4.8,13.2,7.0,Indiana Pacers,104.0,43.1,22.7,7.6,5.0,15.1,9.2
2008,0,Milwaukee Bucks,97.0,41.7,21.5,6.6,4.4,14.8,5.5,Orlando Magic,104.5,42.0,20.8,6.3,4.1,14.3,9.8
2008,0,Philadelphia 76ers,96.6,41.9,20.4,8.7,4.9,14.3,3.7,Toronto Raptors,100.2,40.1,23.8,7.0,4.1,11.7,7.0
2008,0,Chicago Bulls,97.3,43.0,22.1,7.7,5.2,14.6,5.8,New Jersey Nets,95.8,41.9,23.5,6.4,4.8,15.0,6.1
2008,1,Dallas Mavericks,100.4,43.0,21.0,6.0,4.9,12.6,6.0,Cleveland Cavaliers,96.4,44.6,20.0,7.1,5.2,14.0,6.7
2008,1,San Antonio Spurs,95.4,41.3,21.0,6.4,4.1,12.6,7.2,Memphis Grizzlies,100.7,41.6,19.2,6.1,4.7,15.3,7.6
2008,0,Sacramento Kings,102.5,40.1,19.1,7.9,4.1,16.1,6.2,New Orleans Hornets,100.9,41.8,21.8,7.8,3.9,11.9,7.7
2008,0,Seattle SuperSonics,97.5,44.6,21.3,6.5,4.9,16.0,3.8,Denver Nuggets,110.7,44.1,24.7,9.2,6.7,14.7,6.9
2009,0,Cleveland Cavaliers,100.3,42.2,20.3,7.2,5.3,12.7,8.0,Boston Celtics,100.9,42.1,22.7,7.6,4.7,15.6,6.6
2009,0,Milwaukee Bucks,99.3,40.7,22.0,7.4,3.8,14.1,6.2,Chicago Bulls,102.2,42.1,21.1,7.5,5.5,14.5,6.0
2009,0,Portland Trail Blazers,99.4,41.7,20.3,6.7,4.9,12.9,7.3,Los Angeles Lakers,106.9,43.9,23.3,8.8,5.1,13.5,6.7
2009,1,Toronto Raptors,99.0,40.4,22.4,6.4,4.8,13.4,5.8,Philadelphia 76ers,97.4,41.2,20.1,8.0,5.1,14.1,4.2
2009,1,New Jersey Nets,98.1,39.8,20.0,6.8,4.8,13.1,8.0,Washington Wizards,96.1,40.1,20.0,7.5,4.5,14.0,4.8
2009,1,Atlanta Hawks,98.1,40.0,20.2,7.4,4.6,12.8,7.3,Orlando Magic,101.0,43.3,19.4,7.0,5.4,13.9,10.0
2009,0,Miami Heat,98.3,39.5,20.4,7.9,5.5,12.5,7.1,New York Knicks,105.2,42.1,21.2,7.4,2.5,14.3,10.0
2009,1,Phoenix Suns,109.4,41.7,23.2,7.2,5.1,15.7,6.7,San Antonio Spurs,97.0,41.0,21.2,5.8,4.0,11.7,7.6
2009,1,Milwaukee Bucks,99.3,40.7,22.0,7.4,3.8,14.1,6.2,Oklahoma City Thunder,97.0,42.6,20.3,7.4,4.5,16.2,4.0
2009,0,Sacramento Kings,100.6,39.1,19.7,6.9,4.3,15.4,7.1,Minnesota Timberwolves,97.8,41.7,20.4,6.2,3.9,14.2,6.6
2009,0,Indiana Pacers,105.1,43.7,21.6,7.0,5.3,14.5,8.0,Detroit Pistons,94.2,41.4,20.6,6.0,4.6,11.9,4.6
2009,0,Memphis Grizzlies,93.9,38.8,17.4,7.5,4.7,15.3,4.9,Houston Rockets,98.4,43.0,20.3,6.7,4.3,14.1,7.6
2009,0,Denver Nuggets,104.3,41.6,22.2,8.7,6.0,15.3,6.7,Utah Jazz,103.6,41.0,24.7,8.8,4.6,14.8,4.8
2009,1,Los Angeles Lakers,106.9,43.9,23.3,8.8,5.1,13.5,6.7,Los Angeles Clippers,95.1,39.8,21.0,7.0,5.9,14.9,6.5
2009,1,New Orleans Hornets,95.8,39.7,19.6,7.2,4.1,12.5,6.8,Golden State Warriors,108.6,42.0,20.9,7.8,6.4,14.6,6.7
2009,0,Charlotte Bobcats,93.6,39.7,21.2,7.1,4.8,15.6,6.0,Cleveland Cavaliers,100.3,42.2,20.3,7.2,5.3,12.7,8.0
2009,1,Houston Rockets,98.4,43.0,20.3,6.7,4.3,14.1,7.6,Dallas Mavericks,101.7,42.7,21.7,7.2,5.2,12.7,7.0
2009,1,New Orleans Hornets,95.8,39.7,19.6,7.2,4.1,12.5,6.8,Phoenix Suns,109.4,41.7,23.2,7.2,5.1,15.7,6.7
2009,0,New York Knicks,105.2,42.1,21.2,7.4,2.5,14.3,10.0,Philadelphia 76ers,97.4,41.2,20.1,8.0,5.1,14.1,4.2
2009,0,Golden State Warriors,108.6,42.0,20.9,7.8,6.4,14.6,6.7,Toronto Raptors,99.0,40.4,22.4,6.4,4.8,13.4,5.8
2009,0,Sacramento Kings,100.6,39.1,19.7,6.9,4.3,15.4,7.1,Miami Heat,98.3,39.5,20.4,7.9,5.5,12.5,7.1
2009,0,Chicago Bulls,102.2,42.1,21.1,7.5,5.5,14.5,6.0,Boston Celtics,100.9,42.1,22.7,7.6,4.7,15.6,6.6
2009,0,Orlando Magic,101.0,43.3,19.4,7.0,5.4,13.9,10.0,Memphis Grizzlies,93.9,38.8,17.4,7.5,4.7,15.3,4.9
2009,1,Denver Nuggets,104.3,41.6,22.2,8.7,6.0,15.3,6.7,Los Angeles Clippers,95.1,39.8,21.0,7.0,5.9,14.9,6.5
2009,0,San Antonio Spurs,97.0,41.0,21.2,5.8,4.0,11.7,7.6,Portland Trail Blazers,99.4,41.7,20.3,6.7,4.9,12.9,7.3
2010,1,Boston Celtics,99.2,38.6,23.5,8.5,4.9,14.9,6.1,Cleveland Cavaliers,102.1,42.5,22.4,6.9,5.2,13.9,7.3
2010,1,Washington Wizards,96.2,41.8,19.0,6.0,5.1,14.9,5.3,Dallas Mavericks,102.0,41.7,23.4,7.6,5.5,12.9,6.8
2010,0,Houston Rockets,102.4,42.0,21.8,7.1,3.9,14.5,7.9,Portland Trail Blazers,98.1,40.2,20.4,6.4,4.3,12.3,6.0
2010,0,Los Angeles Clippers,95.7,41.8,22.1,6.5,5.7,15.7,5.9,Los Angeles Lakers,101.7,44.3,21.1,7.5,4.9,13.4,6.5
2010,0,Indiana Pacers,100.8,41.5,21.1,7.1,5.4,15.0,8.0,Atlanta Hawks,101.7,41.7,21.8,7.2,5.0,12.0,6.4
2010,0,Cleveland Cavaliers,102.1,42.5,22.4,6.9,5.2,13.9,7.3,Toronto Raptors,104.1,40.4,22.0,5.7,4.7,13.4,6.3
2010,0,Philadelphia 76ers,97.7,41.0,21.0,8.1,5.4,14.5,5.8,Orlando Magic,102.8,43.2,19.7,6.2,5.6,14.1,10.3
2010,0,Charlotte Bobcats,95.3,40.8,20.2,7.7,5.4,15.7,5.6,Boston Celtics,99.2,38.6,23.5,8.5,4.9,14.9,6.1
2010,0,New York Knicks,102.1,40.4,21.6,7.1,3.7,14.0,9.1,Miami Heat,96.5,41.8,18.9,7.4,5.6,13.2,6.0
2010,0,Sacramento Kings,100.0,42.6,20.5,6.9,4.5,15.0,5.9,Oklahoma City Thunder,101.5,43.5,20.0,8.0,5.9,15.0,5.1
2010,0,New Orleans Hornets,100.2,40.3,22.3,7.6,3.7,13.5,7.0,San Antonio Spurs,101.4,42.8,22.3,6.3,4.6,13.6,6.8
2010,0,New Jersey Nets,92.4,39.7,18.8,7.0,4.8,14.4,4.6,Minnesota Timberwolves,98.2,42.9,19.8,7.3,3.7,16.3,4.9
2010,1,Detroit Pistons,94.0,40.2,19.4,7.3,3.8,13.4,4.6,Memphis Grizzlies,102.5,43.5,18.8,7.9,4.9,15.2,4.2
2010,1,Phoenix Suns,110.2,43.0,23.3,5.8,5.1,14.8,8.9,Los Angeles Clippers,95.7,41.8,22.1,6.5,5.7,15.7,5.9
2010,1,Houston Rockets,102.4,42.0,21.8,7.1,3.9,14.5,7.9,Golden State Warriors,108.8,38.4,22.4,9.3,4.1,14.7,7.7
2010,0,Utah Jazz,104.2,42.2,26.7,8.2,4.9,15.2,5.4,Denver Nuggets,106.5,41.4,21.0,8.3,5.1,13.9,6.6
2010,0,San Antonio Spurs,101.4,42.8,22.3,6.3,4.6,13.6,6.8,Chicago Bulls,97.5,44.5,20.8,6.5,5.8,14.3,4.3
2010,1,Denver Nuggets,106.5,41.4,21.0,8.3,5.1,13.9,6.6,Portland Trail Blazers,98.1,40.2,20.4,6.4,4.3,12.3,6.0
2010,0,New York Knicks,102.1,40.4,21.6,7.1,3.7,14.0,9.1,Charlotte Bobcats,95.3,40.8,20.2,7.7,5.4,15.7,5.6
2010,0,Milwaukee Bucks,97.7,43.0,21.2,7.1,4.7,13.2,7.9,Philadelphia 76ers,97.7,41.0,21.0,8.1,5.4,14.5,5.8
2010,0,Washington Wizards,96.2,41.8,19.0,6.0,5.1,14.9,5.3,Atlanta Hawks,101.7,41.7,21.8,7.2,5.0,12.0,6.4
2010,0,Chicago Bulls,97.5,44.5,20.8,6.5,5.8,14.3,4.3,Boston Celtics,99.2,38.6,23.5,8.5,4.9,14.9,6.1
2010,0,Sacramento Kings,100.0,42.6,20.5,6.9,4.5,15.0,5.9,New Orleans Hornets,100.2,40.3,22.3,7.6,3.7,13.5,7.0
2010,1,Orlando Magic,102.8,43.2,19.7,6.2,5.6,14.1,10.3,New Jersey Nets,92.4,39.7,18.8,7.0,4.8,14.4,4.6
2010,1,Cleveland Cavaliers,102.1,42.5,22.4,6.9,5.2,13.9,7.3,Minnesota Timberwolves,98.2,42.9,19.8,7.3,3.7,16.3,4.9
2010,0,Toronto Raptors,104.1,40.4,22.0,5.7,4.7,13.4,6.3,Memphis Grizzlies,102.5,43.5,18.8,7.9,4.9,15.2,4.2
2010,1,Miami Heat,96.5,41.8,18.9,7.4,5.6,13.2,6.0,Indiana Pacers,100.8,41.5,21.1,7.1,5.4,15.0,8.0
2010,1,Oklahoma City Thunder,101.5,43.5,20.0,8.0,5.9,15.0,5.1,Detroit Pistons,94.0,40.2,19.4,7.3,3.8,13.4,4.6
2010,0,Los Angeles Clippers,95.7,41.8,22.1,6.5,5.7,15.7,5.9,Utah Jazz,104.2,42.2,26.7,8.2,4.9,15.2,5.4
2010,0,Golden State Warriors,108.8,38.4,22.4,9.3,4.1,14.7,7.7,Phoenix Suns,110.2,43.0,23.3,5.8,5.1,14.8,8.9
2010,1,Dallas Mavericks,102.0,41.7,23.4,7.6,5.5,12.9,6.8,Los Angeles Lakers,101.7,44.3,21.1,7.5,4.9,13.4,6.5
2010,0,New Jersey Nets,92.4,39.7,18.8,7.0,4.8,14.4,4.6,Washington Wizards,96.2,41.8,19.0,6.0,5.1,14.9,5.3
2010,0,Charlotte Bobcats,95.3,40.8,20.2,7.7,5.4,15.7,5.6,Cleveland Cavaliers,102.1,42.5,22.4,6.9,5.2,13.9,7.3
2010,1,Philadelphia 76ers,97.7,41.0,21.0,8.1,5.4,14.5,5.8,New York Knicks,102.1,40.4,21.6,7.1,3.7,14.0,9.1
2010,0,Portland Trail Blazers,98.1,40.2,20.4,6.4,4.3,12.3,6.0,Houston Rockets,102.4,42.0,21.8,7.1,3.9,14.5,7.9
2010,0,Detroit Pistons,94.0,40.2,19.4,7.3,3.8,13.4,4.6,Milwaukee Bucks,97.7,43.0,21.2,7.1,4.7,13.2,7.9
2010,0,Sacramento Kings,100.0,42.6,20.5,6.9,4.5,15.0,5.9,San Antonio Spurs,101.4,42.8,22.3,6.3,4.6,13.6,6.8
2010,1,Dallas Mavericks,102.0,41.7,23.4,7.6,5.5,12.9,6.8,Los Angeles Clippers,95.7,41.8,22.1,6.5,5.7,15.7,5.9
2011,0,Miami Heat,102.1,42.1,20.0,6.6,5.2,13.9,6.7,Boston Celtics,96.5,38.8,23.4,8.2,4.2,14.6,5.0
2011,0,Phoenix Suns,105.0,40.2,23.7,6.6,4.4,14.3,8.5,Portland Trail Blazers,96.3,39.3,21.2,8.0,4.4,13.0,6.3
2011,0,Houston Rockets,105.9,42.8,23.8,7.1,4.5,13.5,8.3,Los Angeles Lakers,101.5,44.0,22.0,7.3,5.1,13.1,6.4
2011,0,Boston Celtics,96.5,38.8,23.4,8.2,4.2,14.6,5.0,Cleveland Cavaliers,95.5,40.3,21.0,6.6,4.2,14.2,6.2
2011,1,New York Knicks,106.5,40.5,21.4,7.6,5.8,13.7,9.3,Toronto Raptors,99.1,40.3,21.9,7.1,4.3,14.7,4.2
2011,1,Miami Heat,102.1,42.1,20.0,6.6,5.2,13.9,6.7,Philadelphia 76ers,99.0,41.8,22.7,7.6,4.3,13.0,5.4
2011,0,Detroit Pistons,97.0,38.6,21.1,7.3,4.0,13.0,5.8,New Jersey Nets,94.2,40.8,21.0,5.6,4.7,14.0,5.6
2011,0,Chicago Bulls,98.6,44.2,22.3,7.2,5.7,14.2,6.2,Oklahoma City Thunder,104.8,42.8,20.4,8.0,5.9,14.1,5.9
2011,0,Milwaukee Bucks,91.9,40.8,18.8,7.5,4.9,13.5,5.9,New Orleans Hornets,94.9,40.1,20.6,7.6,4.4,13.0,5.4
2011,1,Sacramento Kings,99.4,43.9,20.4,7.4,4.8,16.1,5.2,Minnesota Timberwolves,101.1,44.4,20.1,7.2,5.1,17.0,7.2
2011,1,Atlanta Hawks,95.0,39.3,22.0,6.1,4.2,13.6,6.1,Memphis Grizzlies,99.9,41.0,20.6,9.4,5.4,14.0,3.8
2011,0,Indiana Pacers,99.8,43.5,19.6,7.1,5.6,15.4,7.1,San Antonio Spurs,103.7,41.9,22.4,7.3,4.5,13.4,8.4
2011,0,Charlotte Bobcats,93.3,40.1,21.1,6.4,5.3,14.5,4.8,Dallas Mavericks,100.2,41.4,23.8,6.8,4.3,14.0,7.9
2011,0,Utah Jazz,99.4,39.5,23.4,7.7,5.9,14.3,5.3,Denver Nuggets,107.5,42.0,22.1,7.4,4.3,14.1,8.1
2011,1,Portland Trail Blazers,96.3,39.3,21.2,8.0,4.4,13.0,6.3,Los Angeles Clippers,98.6,42.1,22.1,7.1,4.9,16.4,6.3
2011,0,Houston Rockets,105.9,42.8,23.8,7.1,4.5,13.5,8.3,Golden State Warriors,103.4,40.5,22.5,9.0,5.0,14.6,8.4
2011,0,Washington Wizards,97.3,41.3,19.4,8.1,6.1,15.3,4.8,Orlando Magic,99.2,43.2,20.0,6.7,4.7,14.9,9.4
2011,1,Phoenix Suns,105.0,40.2,23.7,6.6,4.4,14.3,8.5,Utah Jazz,99.4,39.5,23.4,7.7,5.9,14.3,5.3
2011,1,Indiana Pacers,99.8,43.5,19.6,7.1,5.6,15.4,7.1,Charlotte Bobcats,93.3,40.1,21.1,6.4,5.3,14.5,4.8
2011,0,Cleveland Cavaliers,95.5,40.3,21.0,6.6,4.2,14.2,6.2,Toronto Raptors,99.1,40.3,21.9,7.1,4.3,14.7,4.2
2011,1,Atlanta Hawks,95.0,39.3,22.0,6.1,4.2,13.6,6.1,Philadelphia 76ers,99.0,41.8,22.7,7.6,4.3,13.0,5.4
2011,0,Sacramento Kings,99.4,43.9,20.4,7.4,4.8,16.1,5.2,New Jersey Nets,94.2,40.8,21.0,5.6,4.7,14.0,5.6
2011,0,New York Knicks,106.5,40.5,21.4,7.6,5.8,13.7,9.3,Boston Celtics,96.5,38.8,23.4,8.2,4.2,14.6,5.0
2011,1,Oklahoma City Thunder,104.8,42.8,20.4,8.0,5.9,14.1,5.9,Detroit Pistons,97.0,38.6,21.1,7.3,4.0,13.0,5.8
2011,0,Denver Nuggets,107.5,42.0,22.1,7.4,4.3,14.1,8.1,New Orleans Hornets,94.9,40.1,20.6,7.6,4.4,13.0,5.4
2011,0,Orlando Magic,99.2,43.2,20.0,6.7,4.7,14.9,9.4,Miami Heat,102.1,42.1,20.0,6.6,5.2,13.9,6.7
2011,0,Milwaukee Bucks,91.9,40.8,18.8,7.5,4.9,13.5,5.9,Minnesota Timberwolves,101.1,44.4,20.1,7.2,5.1,17.0,7.2
2011,1,Memphis Grizzlies,99.9,41.0,20.6,9.4,5.4,14.0,3.8,Dallas Mavericks,100.2,41.4,23.8,6.8,4.3,14.0,7.9
2011,0,Los Angeles Clippers,98.6,42.1,22.1,7.1,4.9,16.4,6.3,Golden State Warriors,103.4,40.5,22.5,9.0,5.0,14.6,8.4
2011,1,Los Angeles Lakers,101.5,44.0,22.0,7.3,5.1,13.1,6.4,Phoenix Suns,105.0,40.2,23.7,6.6,4.4,14.3,8.5
2011,0,Washington Wizards,97.3,41.3,19.4,8.1,6.1,15.3,4.8,Atlanta Hawks,95.0,39.3,22.0,6.1,4.2,13.6,6.1
2011,1,Portland Trail Blazers,96.3,39.3,21.2,8.0,4.4,13.0,6.3,New York Knicks,106.5,40.5,21.4,7.6,5.8,13.7,9.3
2011,1,Sacramento Kings,99.4,43.9,20.4,7.4,4.8,16.1,5.2,Cleveland Cavaliers,95.5,40.3,21.0,6.6,4.2,14.2,6.2
2011,0,Philadelphia 76ers,99.0,41.8,22.7,7.6,4.3,13.0,5.4,Indiana Pacers,99.8,43.5,19.6,7.1,5.6,15.4,7.1
2011,0,Minnesota Timberwolves,101.1,44.4,20.1,7.2,5.1,17.0,7.2,Memphis Grizzlies,99.9,41.0,20.6,9.4,5.4,14.0,3.8
2011,0,Detroit Pistons,97.0,38.6,21.1,7.3,4.0,13.0,5.8,Chicago Bulls,98.6,44.2,22.3,7.2,5.7,14.2,6.2
2011,1,Denver Nuggets,107.5,42.0,22.1,7.4,4.3,14.1,8.1,Houston Rockets,105.9,42.8,23.8,7.1,4.5,13.5,8.3
2011,0,Charlotte Bobcats,93.3,40.1,21.1,6.4,5.3,14.5,4.8,Milwaukee Bucks,91.9,40.8,18.8,7.5,4.9,13.5,5.9
2011,1,New Orleans Hornets,94.9,40.1,20.6,7.6,4.4,13.0,5.4,San Antonio Spurs,103.7,41.9,22.4,7.3,4.5,13.4,8.4
2011,1,Miami Heat,102.1,42.1,20.0,6.6,5.2,13.9,6.7,New Jersey Nets,94.2,40.8,21.0,5.6,4.7,14.0,5.6
2011,1,Dallas Mavericks,100.2,41.4,23.8,6.8,4.3,14.0,7.9,Los Angeles Clippers,98.6,42.1,22.1,7.1,4.9,16.4,6.3
2011,1,Utah Jazz,99.4,39.5,23.4,7.7,5.9,14.3,5.3,Oklahoma City Thunder,104.8,42.8,20.4,8.0,5.9,14.1,5.9
2011,0,Golden State Warriors,103.4,40.5,22.5,9.0,5.0,14.6,8.4,Los Angeles Lakers,101.5,44.0,22.0,7.3,5.1,13.1,6.4
2012,0,Boston Celtics,91.8,38.8,23.6,7.5,5.5,14.8,5.5,New York Knicks,97.8,41.7,20.1,9.4,4.2,16.0,7.8
2012,1,Miami Heat,98.5,41.6,20.0,8.9,5.4,15.2,5.6,Dallas Mavericks,95.8,42.8,20.9,8.6,5.1,14.0,7.5
2012,1,Chicago Bulls,96.3,46.7,23.1,6.9,5.9,14.0,6.3,Los Angeles Lakers,97.3,46.2,22.5,5.9,5.3,15.1,5.5
2012,0,Orlando Magic,94.2,42.5,20.0,6.8,4.2,14.9,10.2,Oklahoma City Thunder,103.1,43.7,18.5,7.5,8.2,16.3,7.2
2012,1,Los Angeles Clippers,97.5,41.6,21.0,8.4,4.8,13.3,7.8,Golden State Warriors,97.8,39.2,22.3,8.0,5.5,13.9,7.9
2012,1,Toronto Raptors,90.7,42.0,20.9,6.5,4.9,15.2,5.5,Cleveland Cavaliers,93.0,42.3,19.8,7.1,4.0,15.4,6.7
2012,1,New Jersey Nets,93.1,40.3,19.9,7.5,3.9,15.1,7.7,Washington Wizards,93.6,41.7,19.1,8.0,6.3,15.3,5.2
2012,0,Houston Rockets,98.1,42.2,21.3,7.5,4.8,14.5,7.2,Orlando Magic,94.2,42.5,20.0,6.8,4.2,14.9,10.2
2012,0,Detroit Pistons,90.9,40.3,18.7,7.0,4.2,15.7,4.8,Indiana Pacers,97.7,43.9,18.6,7.9,5.4,14.0,5.9
2012,0,Milwaukee Bucks,99.0,42.5,23.5,8.3,5.1,14.1,6.6,Charlotte Bobcats,87.0,39.0,20.1,6.0,5.5,14.5,4.0
2012,1,Oklahoma City Thunder,103.1,43.7,18.5,7.5,8.2,16.3,7.2,Minnesota Timberwolves,97.9,43.7,19.5,6.6,4.4,15.2,7.2
2012,1,Denver Nuggets,104.1,43.1,24.0,8.2,5.0,15.4,6.6,Dallas Mavericks,95.8,42.8,20.9,8.6,5.1,14.0,7.5
2012,0,Memphis Grizzlies,95.0,42.0,19.5,9.6,5.2,14.5,4.2,San Antonio Spurs,103.7,43.0,23.2,7.4,4.4,13.6,8.4
2012,1,New Orleans Hornets,89.6,41.1,20.7,7.4,4.8,15.5,3.9,Phoenix Suns,98.4,41.7,22.5,6.5,5.5,14.1,6.7
2012,0,Philadelphia 76ers,93.6,43.2,22.0,8.0,5.2,11.2,5.3,Portland Trail Blazers,97.2,40.7,20.4,8.0,4.9,14.2,7.2
2012,0,Los Angeles Lakers,97.3,46.2,22.5,5.9,5.3,15.1,5.5,Sacramento Kings,98.8,42.9,19.3,8.5,4.9,14.4,6.2
2012,0,Chicago Bulls,96.3,46.7,23.1,6.9,5.9,14.0,6.3,Golden State Warriors,97.8,39.2,22.3,8.0,5.5,13.9,7.9
2012,1,Atlanta Hawks,96.6,41.2,22.4,8.1,4.6,14.0,7.5,New Jersey Nets,93.1,40.3,19.9,7.5,3.9,15.1,7.7
2012,0,Boston Celtics,91.8,38.8,23.6,7.5,5.5,14.8,5.5,Miami Heat,98.5,41.6,20.0,8.9,5.4,15.2,5.6
2012,0,Minnesota Timberwolves,97.9,43.7,19.5,6.6,4.4,15.2,7.2,Milwaukee Bucks,99.0,42.5,23.5,8.3,5.1,14.1,6.6
2012,0,Sacramento Kings,98.8,42.9,19.3,8.5,4.9,14.4,6.2,Portland Trail Blazers,97.2,40.7,20.4,8.0,4.9,14.2,7.2
2012,0,Utah Jazz,99.7,44.2,21.8,8.3,5.8,14.2,4.1,Los Angeles Lakers,97.3,46.2,22.5,5.9,5.3,15.1,5.5
2012,1,Indiana Pacers,97.7,43.9,18.6,7.9,5.4,14.0,5.9,Toronto Raptors,90.7,42.0,20.9,6.5,4.9,15.2,5.5
2012,1,Miami Heat,98.5,41.6,20.0,8.9,5.4,15.2,5.6,Charlotte Bobcats,87.0,39.0,20.1,6.0,5.5,14.5,4.0
2012,0,Washington Wizards,93.6,41.7,19.1,8.0,6.3,15.3,5.2,Atlanta Hawks,96.6,41.2,22.4,8.1,4.6,14.0,7.5
2012,1,Cleveland Cavaliers,93.0,42.3,19.8,7.1,4.0,15.4,6.7,Detroit Pistons,90.9,40.3,18.7,7.0,4.2,15.7,4.8
2012,0,Boston Celtics,91.8,38.8,23.6,7.5,5.5,14.8,5.5,New Orleans Hornets,89.6,41.1,20.7,7.4,4.8,15.5,3.9
2012,1,Oklahoma City Thunder,103.1,43.7,18.5,7.5,8.2,16.3,7.2,Memphis Grizzlies,95.0,42.0,19.5,9.6,5.2,14.5,4.2
2012,0,Los Angeles Clippers,97.5,41.6,21.0,8.4,4.8,13.3,7.8,San Antonio Spurs,103.7,43.0,23.2,7.4,4.4,13.6,8.4
2012,1,Philadelphia 76ers,93.6,43.2,22.0,8.0,5.2,11.2,5.3,Phoenix Suns,98.4,41.7,22.5,6.5,5.5,14.1,6.7
2012,0,Utah Jazz,99.7,44.2,21.8,8.3,5.8,14.2,4.1,Denver Nuggets,104.1,43.1,24.0,8.2,5.0,15.4,6.6
2012,0,New York Knicks,97.8,41.7,20.1,9.4,4.2,16.0,7.8,Golden State Warriors,97.8,39.2,22.3,8.0,5.5,13.9,7.9
2012,0,New Jersey Nets,93.1,40.3,19.9,7.5,3.9,15.1,7.7,Orlando Magic,94.2,42.5,20.0,6.8,4.2,14.9,10.2
